TransactionKey,TransactionId,TransactionTs,DateKey,TimeOfDay,CustomerKey,AccountKey,CardKey,MerchantKey,ChannelKey,CurrencyKey,TransactionType,Amount,CurrencyCode,AmountUsd,Status,FraudScore,IsFraud,MerchantCountry,MerchantLatitude,MerchantLongitude,IsInternational
5130,TXN00005130,2025-01-30T13:31:12Z,20250130,13:31:12,131,250,120,8,1,6,Purchase,3284.23,AED,886.74,Approved,0.107,0,USA,38.9847,-77.0947,0
5131,TXN00005131,2025-08-27T12:12:46Z,20250827,12:12:46,147,283,139,20,3,7,Purchase,331.04,SGD,244.97,Approved,0.364,0,Japan,35.6655,139.73,0
5132,TXN00005132,2025-03-28T04:22:09Z,20250328,04:22:09,39,83,42,6,6,3,Wire,6429.41,GBP,8165.35,Approved,0.249,0,USA,37.7749,-122.4194,0
5133,TXN00005133,2025-08-24T20:50:55Z,20250824,20:50:55,9,21,12,23,8,2,Purchase,191.18,EUR,208.39,Approved,0.232,0,Costa Rica,9.9281,-84.0907,1
5134,TXN00005134,2026-03-25T01:49:21Z,20260325,01:49:21,107,204,96,17,4,2,Transfer,164.28,EUR,179.07,Approved,0.088,0,India,19.076,72.8777,0
5135,TXN00005135,2025-01-19T12:11:53Z,20250119,12:11:53,198,387,199,17,2,7,Withdrawal,300,SGD,222.0,Approved,0.129,0,India,19.076,72.8777,0
5136,TXN00005136,2026-06-19T19:18:22Z,20260619,19:18:22,179,350,179,17,8,2,Purchase,410.15,EUR,447.06,Approved,0.046,0,India,19.076,72.8777,0
5137,TXN00005137,2025-01-24T01:32:50Z,20250124,01:32:50,218,425,221,6,6,3,Wire,48487.09,GBP,61578.6,Approved,0.226,0,USA,37.7749,-122.4194,0
5138,TXN00005138,2025-01-25T17:28:27Z,20250125,17:28:27,139,265,128,16,1,1,Purchase,391.72,USD,391.72,Approved,0.09,0,India,12.9716,77.5946,0
5139,TXN00005139,2026-05-12T22:16:10Z,20260512,22:16:10,62,124,60,14,4,1,Transfer,3809.0,USD,3809.0,Approved,0.397,0,UAE,25.2532,55.3657,0
5140,TXN00005140,2026-01-30T01:07:40Z,20260130,01:07:40,54,109,52,25,1,6,Purchase,411.84,AED,111.2,Approved,0.384,0,China,22.5431,114.0579,1
5141,TXN00005141,2025-04-22T12:16:17Z,20250422,12:16:17,167,324,166,16,7,7,Direct Debit,639.29,SGD,473.07,Approved,0.227,0,India,12.9716,77.5946,0
5142,TXN00005142,2026-05-05T15:18:09Z,20260505,15:18:09,107,206,97,16,2,1,Withdrawal,40,USD,40.0,Approved,0.121,0,India,12.9716,77.5946,0
5143,TXN00005143,2025-05-25T23:08:06Z,20250525,23:08:06,163,315,159,18,5,6,Transfer,2688.32,AED,725.85,Approved,0.322,0,Singapore,1.3644,103.9915,0
5144,TXN00005144,2025-09-30T16:11:21Z,20250930,16:11:21,25,57,31,15,4,1,Transfer,277.29,USD,277.29,Approved,0.241,0,UAE,25.1972,55.2796,0
5145,TXN00005145,2026-06-19T03:11:31Z,20260619,03:11:31,73,146,68,1,1,7,Purchase,579.32,SGD,428.7,Approved,0.242,0,USA,47.6062,-122.3321,0
5146,TXN00005146,2025-04-13T05:45:22Z,20250413,05:45:22,42,86,43,8,5,6,Transfer,818.83,AED,221.08,Approved,0.202,0,USA,38.9847,-77.0947,0
5147,TXN00005147,2025-10-17T10:10:45Z,20251017,10:10:45,16,39,21,10,8,2,Purchase,558.73,EUR,609.02,Approved,0.034,0,UK,51.5074,-0.1278,0
5148,TXN00005148,2026-06-19T15:14:50Z,20260619,15:14:50,220,431,224,19,7,1,Direct Debit,364.5,USD,364.5,Approved,0.291,0,Singapore,1.2966,103.7764,1
5149,TXN00005149,2025-11-21T00:05:07Z,20251121,00:05:07,104,199,94,15,4,1,Transfer,402.59,USD,402.59,Approved,0.131,0,UAE,25.1972,55.2796,0
5150,TXN00005150,2026-05-23T12:16:27Z,20260523,12:16:27,2,3,2,14,6,4,Wire,36768.37,INR,441.22,Approved,0.474,0,UAE,25.2532,55.3657,0
5151,TXN00005151,2026-01-21T09:42:59Z,20260121,09:42:59,16,41,22,9,8,4,Purchase,1745.22,INR,20.94,Approved,0.175,0,UK,51.47,-0.4543,0
5152,TXN00005152,2025-12-15T21:48:29Z,20251215,21:48:29,182,354,182,12,8,3,Purchase,5.88,GBP,7.47,Approved,0.16,0,France,48.8566,2.3522,1
5153,TXN00005153,2026-06-19T04:38:32Z,20260619,04:38:32,77,155,72,10,2,7,Withdrawal,40,SGD,29.6,Approved,0.045,0,UK,51.5074,-0.1278,0
5154,TXN00005154,2025-09-04T11:32:41Z,20250904,11:32:41,20,47,26,9,6,1,Wire,33108.03,USD,33108.03,Approved,0.447,0,UK,51.47,-0.4543,0
5155,TXN00005155,2026-06-19T16:13:39Z,20260619,16:13:39,100,193,91,16,4,1,Transfer,343.3,USD,343.3,Approved,0.311,0,India,12.9716,77.5946,0
5156,TXN00005156,2025-10-03T10:07:46Z,20251003,10:07:46,68,137,66,17,5,3,Transfer,72.47,GBP,92.04,Declined,0.087,0,India,19.076,72.8777,1
5157,TXN00005157,2025-05-15T06:56:06Z,20250515,06:56:06,190,370,188,20,1,1,Purchase,645.64,USD,645.64,Approved,0.227,0,Japan,35.6655,139.73,0
5158,TXN00005158,2026-06-20T06:06:27Z,20260620,06:06:27,160,307,154,12,1,7,Purchase,18.78,SGD,13.9,Approved,0.188,0,France,48.8566,2.3522,0
5159,TXN00005159,2025-07-24T07:23:53Z,20250724,07:23:53,28,63,33,16,3,6,Purchase,58.82,AED,15.88,Approved,0.331,0,India,12.9716,77.5946,0
5160,TXN00005160,2026-02-10T00:26:51Z,20260210,00:26:51,191,372,189,12,8,7,Purchase,553.93,SGD,409.91,Approved,0.15,0,France,48.8566,2.3522,0
5161,TXN00005161,2025-11-23T19:45:59Z,20251123,19:45:59,87,169,80,7,5,6,Transfer,509.94,AED,137.68,Approved,0.251,0,USA,37.2266,-121.9747,0
5162,TXN00005162,2026-06-18T12:03:11Z,20260618,12:03:11,29,67,36,11,8,6,Purchase,325.03,AED,87.76,Approved,0.088,0,Spain,40.4168,-3.7038,1
5163,TXN00005163,2025-04-21T03:17:10Z,20250421,03:17:10,85,166,78,15,6,2,Wire,5230.34,EUR,5701.07,Approved,0.376,0,UAE,25.1972,55.2796,0
5164,TXN00005164,2026-06-20T07:08:31Z,20260620,07:08:31,210,408,213,18,1,4,Purchase,1525.61,INR,18.31,Approved,0.313,0,Singapore,1.3644,103.9915,0
5165,TXN00005165,2025-07-25T02:50:06Z,20250725,02:50:06,43,88,44,14,3,6,Purchase,1584.44,AED,427.8,Approved,0.457,0,UAE,25.2532,55.3657,1
5166,TXN00005166,2025-12-31T21:06:49Z,20251231,21:06:49,203,396,204,13,8,6,Purchase,3167.0,AED,855.09,Approved,0.197,0,Germany,50.0379,8.5622,0
5167,TXN00005167,2025-02-03T02:02:40Z,20250203,02:02:40,84,165,77,8,1,7,Purchase,597.22,SGD,441.94,Approved,0.299,0,USA,38.9847,-77.0947,0
5168,TXN00005168,2025-05-30T22:19:45Z,20250530,22:19:45,3,5,3,18,6,2,Wire,5343.5,EUR,5824.42,Approved,0.669,0,Singapore,1.3644,103.9915,1
5169,TXN00005169,2025-06-16T06:23:23Z,20250616,06:23:23,121,234,113,20,7,1,Direct Debit,440.44,USD,440.44,Approved,0.221,0,Japan,35.6655,139.73,0
5170,TXN00005170,2026-06-20T04:30:18Z,20260620,04:30:18,154,297,146,12,3,4,Purchase,272.17,INR,3.27,Approved,0.129,0,France,48.8566,2.3522,0
5171,TXN00005171,2025-09-13T08:03:53Z,20250913,08:03:53,49,99,47,3,1,4,Purchase,301.88,INR,3.62,Approved,0.225,0,USA,29.7604,-95.3698,1
5172,TXN00005172,2025-09-24T20:12:25Z,20250924,20:12:25,94,183,86,7,4,4,Transfer,67.69,INR,0.81,Approved,0.134,0,USA,37.2266,-121.9747,0
5173,TXN00005173,2025-07-02T02:43:48Z,20250702,02:43:48,215,418,217,3,2,3,Withdrawal,60,GBP,76.2,Approved,0.14,0,USA,29.7604,-95.3698,0
5174,TXN00005174,2026-06-18T14:17:18Z,20260618,14:17:18,12,29,15,14,3,1,Purchase,353.22,USD,353.22,Approved,0.463,0,UAE,25.2532,55.3657,0
5175,TXN00005175,2025-10-21T14:15:56Z,20251021,14:15:56,4,9,5,12,2,2,Withdrawal,60,EUR,65.4,Approved,0.099,0,France,48.8566,2.3522,0
5176,TXN00005176,2025-11-01T08:27:39Z,20251101,08:27:39,179,350,179,6,6,2,Wire,57128.99,EUR,62270.6,Approved,0.414,0,USA,37.7749,-122.4194,1
5177,TXN00005177,2026-01-19T08:07:47Z,20260119,08:07:47,176,344,176,4,5,6,Transfer,157.59,AED,42.55,Approved,0.099,0,USA,47.581,-122.336,0
5178,TXN00005178,2025-03-19T14:53:57Z,20250319,14:53:57,118,226,107,15,6,7,Wire,45472.86,SGD,33649.92,Approved,0.383,0,UAE,25.1972,55.2796,1
5179,TXN00005179,2026-05-12T21:08:34Z,20260512,21:08:34,55,112,54,1,3,1,Purchase,305.26,USD,305.26,Approved,0.217,0,USA,47.6062,-122.3321,0
5180,TXN00005180,2025-10-01T18:10:53Z,20251001,18:10:53,96,186,87,22,5,4,Transfer,60.6,INR,0.73,Approved,0.371,0,Nigeria,6.5244,3.3792,1
5181,TXN00005181,2026-01-30T22:29:44Z,20260130,22:29:44,22,50,27,9,4,6,Transfer,2066.03,AED,557.83,Approved,0.337,0,UK,51.47,-0.4543,0
5182,TXN00005182,2025-09-25T23:13:45Z,20250925,23:13:45,165,319,162,14,8,3,Purchase,3142.22,GBP,3990.62,Approved,0.36,0,UAE,25.2532,55.3657,1
5183,TXN00005183,2025-09-24T10:40:41Z,20250924,10:40:41,54,109,52,4,8,6,Purchase,317.64,AED,85.76,Approved,0.193,0,USA,47.581,-122.336,0
5184,TXN00005184,2025-09-06T14:32:51Z,20250906,14:32:51,177,346,177,8,5,3,Transfer,1549.96,GBP,1968.45,Approved,0.202,0,USA,38.9847,-77.0947,0
5185,TXN00005185,2026-02-04T08:14:31Z,20260204,08:14:31,55,112,54,6,1,1,Purchase,192.99,USD,192.99,Approved,0.123,0,USA,37.7749,-122.4194,0
5186,TXN00005186,2026-04-08T09:10:29Z,20260408,09:10:29,114,218,104,18,5,1,Transfer,2841.52,USD,2841.52,Approved,0.204,0,Singapore,1.3644,103.9915,0
5187,TXN00005187,2025-09-15T07:14:18Z,20250915,07:14:18,16,41,22,3,3,4,Purchase,48.39,INR,0.58,Declined,0.197,0,USA,29.7604,-95.3698,1
5188,TXN00005188,2026-06-20T11:21:56Z,20260620,11:21:56,214,416,215,8,1,1,Purchase,1904.43,USD,1904.43,Approved,0.14,0,USA,38.9847,-77.0947,0
5189,TXN00005189,2026-03-19T22:13:54Z,20260319,22:13:54,188,367,187,25,8,3,Purchase,543.38,GBP,690.09,Approved,0.34,0,China,22.5431,114.0579,1
5190,TXN00005190,2026-06-20T09:04:43Z,20260620,09:04:43,162,313,157,25,1,4,Purchase,173.52,INR,2.08,Approved,0.188,0,China,22.5431,114.0579,1
5191,TXN00005191,2026-06-20T08:35:27Z,20260620,08:35:27,87,169,80,18,7,6,Direct Debit,3439.27,AED,928.6,Approved,0.368,0,Singapore,1.3644,103.9915,1
5192,TXN00005192,2026-06-18T16:30:56Z,20260618,16:30:56,102,197,92,18,8,4,Purchase,724.54,INR,8.69,Approved,0.26,0,Singapore,1.3644,103.9915,0
5193,TXN00005193,2026-06-18T18:13:29Z,20260618,18:13:29,49,99,47,11,3,4,Purchase,513.85,INR,6.17,Approved,0.174,0,Spain,40.4168,-3.7038,1
5194,TXN00005194,2026-06-01T05:46:23Z,20260601,05:46:23,138,262,126,8,7,1,Direct Debit,3373.29,USD,3373.29,Approved,0.197,0,USA,38.9847,-77.0947,0
5195,TXN00005195,2025-03-12T11:28:29Z,20250312,11:28:29,42,86,43,2,5,6,Transfer,111.36,AED,30.07,Approved,0.18,0,USA,36.3729,-94.2088,0
5196,TXN00005196,2025-11-29T04:43:42Z,20251129,04:43:42,129,246,117,13,2,4,Withdrawal,40,INR,0.48,Approved,0.333,0,Germany,50.0379,8.5622,1
5197,TXN00005197,2025-04-21T20:39:08Z,20250421,20:39:08,173,337,175,4,3,4,Purchase,419.32,INR,5.03,Approved,0.115,0,USA,47.581,-122.336,0
5198,TXN00005198,2025-11-05T13:56:12Z,20251105,13:56:12,77,155,72,10,5,7,Transfer,511.22,SGD,378.3,Approved,0.123,0,UK,51.5074,-0.1278,0
5199,TXN00005199,2025-10-20T09:55:26Z,20251020,09:55:26,85,166,78,14,2,2,Withdrawal,40,EUR,43.6,Approved,0.298,0,UAE,25.2532,55.3657,0
5200,TXN00005200,2025-03-20T00:14:43Z,20250320,00:14:43,18,44,24,16,3,3,Purchase,313.85,GBP,398.59,Approved,0.216,0,India,12.9716,77.5946,0
5201,TXN00005201,2026-06-19T18:56:18Z,20260619,18:56:18,146,280,137,15,8,2,Purchase,432.38,EUR,471.29,Approved,0.085,0,UAE,25.1972,55.2796,0
5202,TXN00005202,2026-06-18T16:13:51Z,20260618,16:13:51,100,193,91,16,5,1,Transfer,583.02,USD,583.02,Approved,0.267,0,India,12.9716,77.5946,0
5203,TXN00005203,2025-07-10T14:01:11Z,20250710,14:01:11,45,91,45,15,7,4,Direct Debit,416.5,INR,5.0,Approved,0.288,0,UAE,25.1972,55.2796,1
5204,TXN00005204,2025-01-09T03:13:40Z,20250109,03:13:40,130,248,118,20,4,6,Transfer,472.24,AED,127.5,Approved,0.2,0,Japan,35.6655,139.73,1
5205,TXN00005205,2026-06-19T01:07:46Z,20260619,01:07:46,98,189,88,3,2,2,Withdrawal,500,EUR,545.0,Approved,0.287,0,USA,29.7604,-95.3698,1
5206,TXN00005206,2026-06-20T00:28:49Z,20260620,00:28:49,144,275,133,24,4,7,Transfer,1468.25,SGD,1086.5,Approved,0.385,0,Switzerland,46.2044,6.1432,1
5207,TXN00005207,2025-02-07T12:19:33Z,20250207,12:19:33,91,177,83,17,1,2,Purchase,333.09,EUR,363.07,Approved,0.126,0,India,19.076,72.8777,0
5208,TXN00005208,2026-06-20T02:18:26Z,20260620,02:18:26,130,248,118,21,7,6,Direct Debit,266.91,AED,72.07,Approved,0.318,0,Malta,35.8989,14.5146,1
5209,TXN00005209,2025-08-17T11:58:53Z,20250817,11:58:53,39,83,42,2,3,3,Purchase,623.11,GBP,791.35,Approved,0.123,0,USA,36.3729,-94.2088,0
5210,TXN00005210,2025-09-18T22:37:02Z,20250918,22:37:02,16,41,22,9,8,4,Purchase,460.15,INR,5.52,Approved,0.147,0,UK,51.47,-0.4543,0
5211,TXN00005211,2026-06-19T16:57:01Z,20260619,16:57:01,91,177,83,16,5,2,Transfer,61.66,EUR,67.21,Approved,0.295,0,India,12.9716,77.5946,0
5212,TXN00005212,2025-01-01T02:16:13Z,20250101,02:16:13,203,397,205,13,2,2,Withdrawal,40,EUR,43.6,Approved,0.355,0,Germany,50.0379,8.5622,0
5213,TXN00005213,2026-06-18T19:40:58Z,20260618,19:40:58,155,298,147,23,1,3,Purchase,102.2,GBP,129.79,Approved,0.448,0,Costa Rica,9.9281,-84.0907,1
5214,TXN00005214,2026-06-19T13:31:01Z,20260619,13:31:01,15,36,18,8,7,1,Direct Debit,363.42,USD,363.42,Approved,0.313,0,USA,38.9847,-77.0947,0
5215,TXN00005215,2025-05-02T10:48:19Z,20250502,10:48:19,54,109,52,7,3,6,Purchase,293.64,AED,79.28,Approved,0.131,0,USA,37.2266,-121.9747,0
5216,TXN00005216,2025-03-10T18:11:44Z,20250310,18:11:44,169,329,170,8,8,1,Purchase,1497.52,USD,1497.52,Approved,0.272,0,USA,38.9847,-77.0947,1
5217,TXN00005217,2025-09-07T17:25:58Z,20250907,17:25:58,169,330,171,24,1,2,Purchase,643.33,EUR,701.23,Approved,0.193,0,Switzerland,46.2044,6.1432,1
5218,TXN00005218,2026-05-09T06:26:18Z,20260509,06:26:18,25,57,31,14,6,1,Wire,26751.62,USD,26751.62,Approved,0.473,0,UAE,25.2532,55.3657,0
5219,TXN00005219,2026-06-20T07:31:09Z,20260620,07:31:09,120,229,110,10,6,4,Wire,18492.51,INR,221.91,Approved,0.123,0,UK,51.5074,-0.1278,1
5220,TXN00005220,2026-01-26T23:43:02Z,20260126,23:43:02,25,57,31,11,5,1,Transfer,619.3,USD,619.3,Approved,0.252,0,Spain,40.4168,-3.7038,1
5221,TXN00005221,2026-06-19T10:43:55Z,20260619,10:43:55,107,204,96,17,4,2,Transfer,527.56,EUR,575.04,Approved,0.266,0,India,19.076,72.8777,0
5222,TXN00005222,2025-04-16T01:35:15Z,20250416,01:35:15,214,416,215,3,6,1,Wire,24169.29,USD,24169.29,Approved,0.453,0,USA,29.7604,-95.3698,0
5223,TXN00005223,2025-09-17T14:17:01Z,20250917,14:17:01,144,276,134,3,7,3,Direct Debit,100.12,GBP,127.15,Approved,0.207,0,USA,29.7604,-95.3698,0
5224,TXN00005224,2026-01-14T16:44:00Z,20260114,16:44:00,157,301,149,17,7,2,Direct Debit,377.71,EUR,411.7,Approved,0.045,0,India,19.076,72.8777,1
5225,TXN00005225,2025-09-27T00:19:19Z,20250927,00:19:19,197,384,197,10,6,2,Wire,57370.54,EUR,62533.89,Approved,0.261,0,UK,51.5074,-0.1278,1
5226,TXN00005226,2026-06-19T20:36:47Z,20260619,20:36:47,193,376,192,25,2,7,Withdrawal,40,SGD,29.6,Approved,0.383,0,China,22.5431,114.0579,1
5227,TXN00005227,2025-01-27T14:29:43Z,20250127,14:29:43,125,240,114,15,8,6,Purchase,593.29,AED,160.19,Approved,0.215,0,UAE,25.1972,55.2796,0
5228,TXN00005228,2026-06-18T12:01:42Z,20260618,12:01:42,208,404,210,12,1,2,Purchase,523.32,EUR,570.42,Approved,0.037,0,France,48.8566,2.3522,0
5229,TXN00005229,2025-12-24T08:16:47Z,20251224,08:16:47,160,308,155,17,8,2,Purchase,549.74,EUR,599.22,Approved,0.052,0,India,19.076,72.8777,1
5230,TXN00005230,2026-04-01T14:17:36Z,20260401,14:17:36,100,192,90,6,6,3,Wire,53098.6,GBP,67435.22,Approved,0.273,0,USA,37.7749,-122.4194,1
5231,TXN00005231,2025-02-11T20:20:27Z,20250211,20:20:27,9,21,12,25,2,2,Withdrawal,100,EUR,109.0,Approved,0.35,0,China,22.5431,114.0579,1
5232,TXN00005232,2026-06-18T22:42:02Z,20260618,22:42:02,218,425,221,25,8,3,Purchase,229.63,GBP,291.63,Approved,0.353,0,China,22.5431,114.0579,1
5233,TXN00005233,2025-03-01T19:05:30Z,20250301,19:05:30,158,303,151,20,3,1,Purchase,298.64,USD,298.64,Approved,0.404,0,Japan,35.6655,139.73,0
5234,TXN00005234,2026-06-18T19:36:36Z,20260618,19:36:36,145,277,135,19,1,1,Purchase,551.02,USD,551.02,Approved,0.212,0,Singapore,1.2966,103.7764,0
5235,TXN00005235,2024-12-28T07:55:01Z,20241228,07:55:01,157,301,149,20,8,2,Purchase,68.64,EUR,74.82,Approved,0.083,0,Japan,35.6655,139.73,1
5236,TXN00005236,2025-03-27T18:22:21Z,20250327,18:22:21,50,101,48,15,3,2,Purchase,320.75,EUR,349.62,Approved,0.353,0,UAE,25.1972,55.2796,0
5237,TXN00005237,2025-12-12T12:34:45Z,20251212,12:34:45,199,388,200,24,5,3,Transfer,1687.8,GBP,2143.51,Approved,0.428,0,Switzerland,46.2044,6.1432,1
5238,TXN00005238,2026-01-09T12:19:46Z,20260109,12:19:46,176,344,176,4,2,6,Withdrawal,200,AED,54.0,Declined,0.047,0,USA,47.581,-122.336,0
5239,TXN00005239,2026-06-19T06:31:19Z,20260619,06:31:19,204,399,207,5,6,6,Wire,19676.61,AED,5312.68,Approved,0.399,0,USA,37.3318,-122.0312,1
5240,TXN00005240,2025-10-27T20:37:01Z,20251027,20:37:01,138,262,126,4,6,1,Wire,17463.52,USD,17463.52,Approved,0.246,0,USA,47.581,-122.336,0
5241,TXN00005241,2026-06-20T03:04:32Z,20260620,03:04:32,217,423,219,6,1,4,Purchase,429.08,INR,5.15,Approved,0.237,0,USA,37.7749,-122.4194,1
5242,TXN00005242,2026-06-20T03:27:51Z,20260620,03:27:51,200,389,201,9,2,4,Withdrawal,40,INR,0.48,Approved,0.164,0,UK,51.47,-0.4543,0
5243,TXN00005243,2025-02-01T00:00:33Z,20250201,00:00:33,129,246,117,2,8,4,Purchase,646.93,INR,7.76,Approved,0.171,0,USA,36.3729,-94.2088,0
5244,TXN00005244,2026-06-18T17:10:49Z,20260618,17:10:49,220,430,223,7,3,4,Purchase,507.04,INR,6.08,Approved,0.154,0,USA,37.2266,-121.9747,1
5245,TXN00005245,2026-06-19T12:32:40Z,20260619,12:32:40,204,398,206,16,5,1,Transfer,488.2,USD,488.2,Approved,0.242,0,India,12.9716,77.5946,1
5246,TXN00005246,2025-03-21T09:03:55Z,20250321,09:03:55,49,99,47,15,6,4,Wire,17249.68,INR,207.0,Approved,0.273,0,UAE,25.1972,55.2796,1
5247,TXN00005247,2026-06-19T16:00:39Z,20260619,16:00:39,46,92,46,3,8,6,Purchase,253.47,AED,68.44,Approved,0.253,0,USA,29.7604,-95.3698,0
5248,TXN00005248,2025-01-20T14:36:34Z,20250120,14:36:34,82,161,75,3,7,3,Direct Debit,599.51,GBP,761.38,Approved,0.084,0,USA,29.7604,-95.3698,0
5249,TXN00005249,2026-06-19T02:34:07Z,20260619,02:34:07,36,79,39,8,4,1,Transfer,4104.94,USD,4104.94,Approved,0.294,0,USA,38.9847,-77.0947,0
5250,TXN00005250,2026-01-07T20:59:45Z,20260107,20:59:45,210,407,212,19,5,3,Transfer,615.11,GBP,781.19,Approved,0.282,0,Singapore,1.2966,103.7764,0
5251,TXN00005251,2026-06-18T12:21:58Z,20260618,12:21:58,4,10,6,12,6,7,Wire,57447.93,SGD,42511.47,Approved,0.247,0,France,48.8566,2.3522,0
5252,TXN00005252,2026-02-19T04:01:35Z,20260219,04:01:35,128,244,116,19,7,7,Direct Debit,360.71,SGD,266.93,Approved,0.27,0,Singapore,1.2966,103.7764,0
5253,TXN00005253,2025-10-31T12:42:26Z,20251031,12:42:26,23,51,28,15,8,6,Purchase,188.98,AED,51.02,Approved,0.132,0,UAE,25.1972,55.2796,0
5254,TXN00005254,2025-02-11T20:22:37Z,20250211,20:22:37,161,310,156,1,7,4,Direct Debit,544.38,INR,6.53,Approved,0.179,0,USA,47.6062,-122.3321,1
5255,TXN00005255,2026-03-10T04:08:44Z,20260310,04:08:44,66,131,64,22,1,2,Purchase,14.52,EUR,15.83,Approved,0.533,0,Nigeria,6.5244,3.3792,1
5256,TXN00005256,2026-06-11T20:22:23Z,20260611,20:22:23,118,227,108,17,3,1,Purchase,206.88,USD,206.88,Approved,0.153,0,India,19.076,72.8777,0
5257,TXN00005257,2026-06-19T22:49:17Z,20260619,22:49:17,43,88,44,9,3,6,Purchase,1782.86,AED,481.37,Approved,0.257,0,UK,51.47,-0.4543,0
5258,TXN00005258,2025-04-27T18:22:06Z,20250427,18:22:06,208,404,210,12,3,2,Purchase,151.06,EUR,164.66,Approved,0.193,0,France,48.8566,2.3522,0
5259,TXN00005259,2026-06-19T16:29:26Z,20260619,16:29:26,15,37,19,2,1,4,Purchase,168.27,INR,2.02,Approved,0.153,0,USA,36.3729,-94.2088,0
5260,TXN00005260,2026-06-19T23:51:27Z,20260619,23:51:27,170,331,172,16,4,3,Transfer,85.98,GBP,109.19,Approved,0.23,0,India,12.9716,77.5946,0
5261,TXN00005261,2025-08-15T13:07:01Z,20250815,13:07:01,25,57,31,14,2,1,Withdrawal,300,USD,300.0,Approved,0.248,0,UAE,25.2532,55.3657,0
5262,TXN00005262,2026-03-24T08:10:31Z,20260324,08:10:31,64,128,62,23,8,4,Purchase,209.43,INR,2.51,Approved,0.412,0,Costa Rica,9.9281,-84.0907,1
5263,TXN00005263,2026-06-19T17:04:13Z,20260619,17:04:13,99,190,89,16,5,3,Transfer,103.7,GBP,131.7,Approved,0.114,0,India,12.9716,77.5946,0
5264,TXN00005264,2026-06-18T22:25:53Z,20260618,22:25:53,162,313,157,6,5,4,Transfer,590.94,INR,7.09,Approved,0.235,0,USA,37.7749,-122.4194,1
5265,TXN00005265,2026-01-13T15:47:52Z,20260113,15:47:52,6,15,9,19,8,1,Purchase,422.45,USD,422.45,Approved,0.185,0,Singapore,1.2966,103.7764,0
5266,TXN00005266,2025-11-21T16:41:51Z,20251121,16:41:51,215,418,217,25,3,3,Purchase,588.38,GBP,747.24,Approved,0.723,0,China,22.5431,114.0579,1
5267,TXN00005267,2026-06-18T13:27:55Z,20260618,13:27:55,129,246,117,24,4,4,Transfer,2850.06,INR,34.2,Approved,0.394,0,Switzerland,46.2044,6.1432,1
5268,TXN00005268,2025-03-23T18:56:58Z,20250323,18:56:58,144,275,133,24,8,7,Purchase,3129.07,SGD,2315.51,Approved,0.306,0,Switzerland,46.2044,6.1432,1
5269,TXN00005269,2026-06-19T19:03:43Z,20260619,19:03:43,94,183,86,1,4,4,Transfer,123.09,INR,1.48,Approved,0.218,0,USA,47.6062,-122.3321,0
5270,TXN00005270,2025-11-04T10:57:27Z,20251104,10:57:27,200,389,201,10,6,4,Wire,41224.08,INR,494.69,Approved,0.165,0,UK,51.5074,-0.1278,0
5271,TXN00005271,2026-02-07T09:54:58Z,20260207,09:54:58,130,249,119,2,3,2,Purchase,302.08,EUR,329.27,Approved,0.195,0,USA,36.3729,-94.2088,0
5272,TXN00005272,2025-03-29T07:51:03Z,20250329,07:51:03,203,397,205,13,3,2,Purchase,3212.57,EUR,3501.7,Approved,0.4,0,Germany,50.0379,8.5622,0
5273,TXN00005273,2025-12-09T20:30:47Z,20251209,20:30:47,127,243,115,16,1,7,Purchase,45.11,SGD,33.38,Approved,0.17,0,India,12.9716,77.5946,0
5274,TXN00005274,2025-08-18T10:44:53Z,20250818,10:44:53,129,246,117,6,5,4,Transfer,76.28,INR,0.92,Approved,0.286,0,USA,37.7749,-122.4194,0
5275,TXN00005275,2025-10-30T17:44:35Z,20251030,17:44:35,70,141,67,4,8,2,Purchase,456.84,EUR,497.96,Approved,0.131,0,USA,47.581,-122.336,1
5276,TXN00005276,2025-05-14T07:08:04Z,20250514,07:08:04,10,26,14,10,1,7,Purchase,639.76,SGD,473.42,Approved,0.151,0,UK,51.5074,-0.1278,1
5277,TXN00005277,2026-06-16T23:53:20Z,20260616,23:53:20,3,5,3,10,4,2,Transfer,81.95,EUR,89.33,Approved,0.165,0,UK,51.5074,-0.1278,1
5278,TXN00005278,2026-06-19T12:41:16Z,20260619,12:41:16,181,352,181,7,1,7,Purchase,402.6,SGD,297.92,Approved,0.103,0,USA,37.2266,-121.9747,1
5279,TXN00005279,2026-06-20T11:17:20Z,20260620,11:17:20,52,104,49,7,5,6,Transfer,72.11,AED,19.47,Approved,0.268,0,USA,37.2266,-121.9747,1
5280,TXN00005280,2026-06-20T01:00:15Z,20260620,01:00:15,183,355,183,9,1,1,Purchase,2394.34,USD,2394.34,Approved,0.243,0,UK,51.47,-0.4543,1
5281,TXN00005281,2025-04-20T19:54:02Z,20250420,19:54:02,23,51,28,15,6,6,Wire,14854.07,AED,4010.6,Approved,0.402,0,UAE,25.1972,55.2796,0
5282,TXN00005282,2026-06-19T00:58:35Z,20260619,00:58:35,145,277,135,8,3,1,Purchase,3727.84,USD,3727.84,Approved,0.409,0,USA,38.9847,-77.0947,1
5283,TXN00005283,2026-01-05T20:55:53Z,20260105,20:55:53,220,431,224,14,1,1,Purchase,897.65,USD,897.65,Approved,0.262,0,UAE,25.2532,55.3657,1
