SnapshotKey,CustomerKey,DateKey,SnapshotDate,AccountsHeld,TotalBalanceUsd,MtdTransactions,MtdSpendUsd,CreditScore,RiskBand,ChurnScore
7350,90,20251101,2025-11-01,1,-262529.03,0,0.0,764,High,0.105
7351,91,20251101,2025-11-01,2,16851.08,3,15025.16,581,High,0.598
7352,92,20251101,2025-11-01,2,-567616.26,0,0.0,677,Medium,0.647
7353,93,20251101,2025-11-01,2,-115367.31,1,3289.13,791,Medium,0.99
7354,94,20251101,2025-11-01,2,47558.07,4,2767.06,750,Medium,0.668
7355,95,20251101,2025-11-01,2,-328595.15,0,0.0,669,Medium,0.35
7356,96,20251101,2025-11-01,1,-1508.23,1,45.44,567,Medium,0.209
7357,97,20251101,2025-11-01,1,-349979.94,0,0.0,607,Low,0.75
7358,98,20251101,2025-11-01,2,-329034.02,1,14851.27,699,Low,0.586
7359,99,20251101,2025-11-01,2,-139696.15,1,1902.82,618,Medium,0.421
7360,100,20251101,2025-11-01,3,-220384.97,2,10518.93,773,Medium,0.622
7361,101,20251101,2025-11-01,2,-145505.12,0,0.0,752,Low,0.381
7362,102,20251101,2025-11-01,1,40740.37,2,143.86,616,Low,0.504
7363,103,20251101,2025-11-01,1,-12600.13,1,975.79,662,Low,0.569
7364,104,20251101,2025-11-01,3,-225593.48,3,7753.65,617,Medium,0.512
7365,105,20251101,2025-11-01,1,-284988.9,0,0.0,809,Medium,0.939
7366,106,20251101,2025-11-01,1,-322834.49,0,0.0,713,Low,0.577
7367,107,20251101,2025-11-01,3,-186496.19,3,13649.33,702,Medium,0.721
7368,108,20251101,2025-11-01,2,-321356.19,0,0.0,656,High,0.705
7369,109,20251101,2025-11-01,1,-2304.51,2,66.28,554,Low,0.043
7370,110,20251101,2025-11-01,2,156276.49,0,0.0,829,Low,0.762
7371,111,20251101,2025-11-01,3,-153059.37,4,10157.62,794,Medium,0.757
7372,112,20251101,2025-11-01,1,-5915.47,1,1794.46,687,Medium,0.591
7373,113,20251101,2025-11-01,2,24716.63,2,5600.69,668,Medium,0.538
7374,114,20251101,2025-11-01,2,38454.7,2,3875.01,834,Low,0.24
7375,115,20251101,2025-11-01,2,53296.05,1,2423.49,794,Low,0.846
7376,116,20251101,2025-11-01,1,22974.72,0,0.0,610,High,0.653
7377,117,20251101,2025-11-01,3,409978.13,0,0.0,607,High,0.089
7378,118,20251101,2025-11-01,2,-1135.76,3,10402.48,811,Low,0.434
7379,119,20251101,2025-11-01,1,27768.59,1,6650.77,598,Low,0.399
7380,120,20251101,2025-11-01,4,-204580.77,5,11785.5,586,Medium,0.779
7381,121,20251101,2025-11-01,2,-81128.84,1,2180.55,839,Low,0.379
7382,122,20251101,2025-11-01,2,265070.79,0,0.0,653,High,0.747
7383,123,20251101,2025-11-01,2,97332.28,0,0.0,695,Low,0.99
7384,124,20251101,2025-11-01,1,293431.19,0,0.0,754,Medium,0.642
7385,125,20251101,2025-11-01,1,7704.7,1,2967.16,556,Medium,0.697
7386,126,20251101,2025-11-01,2,118781.6,0,0.0,818,Low,0.852
7387,127,20251101,2025-11-01,1,-1317.71,1,7574.12,648,Low,0.693
7388,128,20251101,2025-11-01,1,36795.89,1,5547.3,575,Medium,0.849
7389,129,20251101,2025-11-01,3,-152615.42,1,124.37,681,Medium,0.714
7390,130,20251101,2025-11-01,2,44153.23,3,10379.61,547,Medium,0.429
7391,131,20251101,2025-11-01,2,43769.18,1,2793.05,809,Medium,0.129
7392,132,20251101,2025-11-01,1,-94321.02,0,0.0,653,Medium,0.766
7393,133,20251101,2025-11-01,2,263938.05,1,86.65,745,High,0.478
7394,134,20251101,2025-11-01,1,34620.62,1,115.89,573,Medium,0.107
7395,135,20251101,2025-11-01,2,28825.73,2,15786.46,772,High,0.425
7396,136,20251101,2025-11-01,2,83766.28,0,0.0,760,Low,0.475
7397,137,20251101,2025-11-01,1,20137.96,1,81.16,758,Low,0.292
7398,138,20251101,2025-11-01,2,-34311.85,1,11791.7,761,Low,0.085
7399,139,20251101,2025-11-01,3,192985.81,2,14651.92,602,Medium,0.417
7400,140,20251101,2025-11-01,2,-2757.66,0,0.0,720,Low,0.123
7401,141,20251101,2025-11-01,1,-157380.25,0,0.0,728,Low,0.127
7402,142,20251101,2025-11-01,3,-247016.15,2,2993.36,553,Low,0.669
7403,143,20251101,2025-11-01,1,-4434.89,1,7023.49,543,High,0.146
7404,144,20251101,2025-11-01,4,237456.9,3,15666.88,811,Low,0.227
7405,145,20251101,2025-11-01,2,44044.72,2,6627.17,566,Low,0.131
7406,146,20251101,2025-11-01,2,57181.28,3,21232.89,766,Low,0.389
7407,147,20251101,2025-11-01,4,239661.94,2,11064.03,809,Medium,0.777
7408,148,20251101,2025-11-01,1,4197.58,1,1970.27,610,Low,0.864
7409,149,20251101,2025-11-01,1,7417.02,1,8276.93,812,High,0.606
7410,150,20251101,2025-11-01,2,-89551.48,1,5051.63,763,Low,0.018
7411,151,20251101,2025-11-01,3,481334.32,1,1058.96,688,Low,0.128
7412,152,20251101,2025-11-01,1,-157032.85,0,0.0,585,Medium,0.402
7413,153,20251101,2025-11-01,3,76475.47,1,10469.67,653,Medium,0.368
7414,154,20251101,2025-11-01,2,30665.65,2,7332.68,615,Low,0.224
7415,155,20251101,2025-11-01,1,-4113.89,1,7452.97,630,Medium,0.878
7416,156,20251101,2025-11-01,1,-1367.22,1,1908.56,701,Medium,0.166
7417,157,20251101,2025-11-01,3,-253832.47,3,23864.71,799,Low,0.078
7418,158,20251101,2025-11-01,1,2505.14,1,5542.03,799,High,0.374
7419,159,20251101,2025-11-01,3,1813.01,3,12436.55,704,Low,0.622
7420,160,20251101,2025-11-01,3,-317693.17,5,23199.62,798,High,0.699
7421,161,20251101,2025-11-01,1,3008.73,2,40.26,726,Medium,0.328
7422,162,20251101,2025-11-01,4,-507599.65,4,8616.0,573,Medium,0.269
7423,163,20251101,2025-11-01,2,54653.45,1,1227.79,710,Low,0.085
7424,164,20251101,2025-11-01,2,76552.71,3,12024.06,583,Low,0.348
7425,165,20251101,2025-11-01,1,27714.13,2,12200.67,587,Low,0.524
7426,166,20251101,2025-11-01,3,-73154.53,2,15395.23,638,Low,0.204
7427,167,20251101,2025-11-01,2,-25499.34,3,1497.06,559,Low,0.775
7428,168,20251101,2025-11-01,4,26774.6,6,20806.93,764,High,0.042
7429,169,20251101,2025-11-01,2,34128.73,4,17843.83,659,Low,0.451
7430,170,20251101,2025-11-01,1,7467.3,2,7034.24,735,Low,0.476
7431,171,20251101,2025-11-01,2,-96942.96,0,2018.71,730,Low,0.541
7432,172,20251101,2025-11-01,3,379639.39,1,9076.05,615,Medium,0.826
7433,173,20251101,2025-11-01,3,-281446.73,2,203.53,797,Low,0.413
7434,174,20251101,2025-11-01,1,35579.13,0,0.0,614,High,0.129
7435,175,20251101,2025-11-01,2,-62454.48,0,0.0,580,Medium,0.018
7436,176,20251101,2025-11-01,2,-55601.29,3,2567.46,661,Medium,0.296
7437,177,20251101,2025-11-01,2,-268406.91,1,6971.62,814,Low,0.018
7438,178,20251101,2025-11-01,3,-416115.95,2,6814.77,663,High,0.475
7439,179,20251101,2025-11-01,1,40365.39,1,15005.47,799,Low,0.865
7440,180,20251101,2025-11-01,1,-2833.3,1,3359.95,669,Low,0.641
7441,181,20251101,2025-11-01,1,33576.7,2,3799.72,608,High,0.038
7442,182,20251101,2025-11-01,2,-287155.7,2,17415.33,633,Low,0.751
7443,183,20251101,2025-11-01,2,-89523.33,1,6010.53,698,Medium,0.497
7444,184,20251101,2025-11-01,3,255989.01,0,0.0,564,Low,0.957
7445,185,20251101,2025-11-01,2,-8330.14,1,8671.95,737,High,0.273
7446,186,20251101,2025-11-01,2,-192836.63,2,8065.34,757,Medium,0.079
7447,187,20251101,2025-11-01,3,-240914.01,1,3865.86,696,Low,0.39
7448,188,20251101,2025-11-01,2,-50721.66,1,6234.13,762,Low,0.262
7449,189,20251101,2025-11-01,1,-256864.93,0,0.0,555,Medium,0.131
7450,190,20251101,2025-11-01,2,-66794.77,1,8225.86,725,Medium,0.388
7451,191,20251101,2025-11-01,1,-5240.2,2,10081.57,579,Medium,0.49
7452,192,20251101,2025-11-01,2,23566.93,5,10325.23,795,Low,0.468
7453,193,20251101,2025-11-01,2,397767.33,2,10324.34,791,Medium,0.176
7454,194,20251101,2025-11-01,2,22252.25,3,19278.68,717,Low,0.782
7455,195,20251101,2025-11-01,1,-173863.58,0,0.0,725,Low,0.423
7456,196,20251101,2025-11-01,3,431762.04,1,3336.84,779,Medium,0.742
7457,197,20251101,2025-11-01,3,30580.83,2,12242.71,809,Low,0.477
7458,198,20251101,2025-11-01,2,12969.2,4,12923.14,804,High,0.292
7459,199,20251101,2025-11-01,1,-15133.72,2,13611.49,568,Low,0.706
7460,200,20251101,2025-11-01,2,-317187.55,1,59.99,805,Low,0.99
7461,201,20251101,2025-11-01,3,697.23,1,6829.69,813,Medium,0.084
7462,202,20251101,2025-11-01,2,-80932.15,1,8132.25,828,Low,0.042
7463,203,20251101,2025-11-01,2,37063.28,2,15705.49,832,Medium,0.409
7464,204,20251101,2025-11-01,2,-2958.42,3,13442.43,665,Low,0.727
7465,205,20251101,2025-11-01,1,23829.91,1,10375.22,787,Low,0.507
7466,206,20251101,2025-11-01,1,-168986.7,0,0.0,606,Low,0.76
7467,207,20251101,2025-11-01,2,135869.85,1,964.28,612,Medium,0.103
7468,208,20251101,2025-11-01,2,22843.43,2,4425.95,637,Medium,0.739
7469,209,20251101,2025-11-01,1,-105581.79,0,0.0,798,Medium,0.497
7470,210,20251101,2025-11-01,2,35271.55,3,17457.26,686,Medium,0.501
7471,211,20251101,2025-11-01,1,32501.19,0,0.0,563,Low,0.439
7472,212,20251101,2025-11-01,2,497815.6,0,0.0,821,Medium,0.262
7473,213,20251101,2025-11-01,2,-253441.68,1,46.4,825,Low,0.761
7474,214,20251101,2025-11-01,3,-228265.71,1,7981.1,610,Medium,0.643
7475,215,20251101,2025-11-01,2,35515.4,3,14601.67,703,Medium,0.134
7476,216,20251101,2025-11-01,2,91585.54,0,0.0,783,High,0.793
7477,217,20251101,2025-11-01,4,7985.96,4,14021.8,782,Medium,0.224
7478,218,20251101,2025-11-01,3,100065.76,1,12287.32,734,Low,0.173
7479,219,20251101,2025-11-01,1,-47857.14,0,0.0,700,Medium,0.472
7480,220,20251101,2025-11-01,4,-229666.51,6,19874.46,610,High,0.481
7481,1,20251025,2025-10-25,2,-79152.51,1,7998.7,665,High,0.212
7482,2,20251025,2025-10-25,2,-242935.64,1,177.05,555,Medium,0.102
7483,3,20251025,2025-10-25,3,-280528.5,2,10738.26,754,Low,0.218
7484,4,20251025,2025-10-25,3,22940.96,2,10131.99,619,Low,0.215
7485,5,20251025,2025-10-25,2,-39347.71,2,681.02,562,Medium,0.79
7486,6,20251025,2025-10-25,3,481112.25,3,14904.54,835,High,0.179
7487,7,20251025,2025-10-25,2,-212730.33,0,0.0,734,Low,0.235
7488,8,20251025,2025-10-25,3,18541.47,2,3842.88,627,Medium,0.519
7489,9,20251025,2025-10-25,4,-128452.48,1,8569.02,652,Low,0.621
7490,10,20251025,2025-10-25,3,62403.77,3,11398.95,648,Low,0.896
7491,11,20251025,2025-10-25,1,36883.55,0,0.0,675,Medium,0.118
7492,12,20251025,2025-10-25,2,33848.43,1,3904.29,652,Medium,0.99
7493,13,20251025,2025-10-25,1,-182089.24,0,0.0,756,Medium,0.672
7494,14,20251025,2025-10-25,4,257284.75,3,2983.52,814,Low,0.777
7495,15,20251025,2025-10-25,3,8151.01,4,10625.88,796,High,0.863
7496,16,20251025,2025-10-25,3,439894.72,4,9587.53,731,Low,0.808
7497,17,20251025,2025-10-25,1,-81415.75,0,0.0,662,Low,0.065
7498,18,20251025,2025-10-25,2,38279.51,4,19696.0,605,Low,0.789
7499,19,20251025,2025-10-25,1,-160417.17,0,0.0,699,Low,0.325
7500,20,20251025,2025-10-25,2,20314.32,3,12670.13,572,Low,0.297
7501,21,20251025,2025-10-25,2,-226894.38,0,0.0,657,Low,0.073
7502,22,20251025,2025-10-25,1,29425.3,1,2999.41,607,Medium,0.748
7503,23,20251025,2025-10-25,4,-798553.03,2,3049.17,588,Medium,0.113
7504,24,20251025,2025-10-25,2,24567.97,2,700.12,571,Low,0.345
7505,25,20251025,2025-10-25,2,364636.64,1,12510.1,682,Medium,0.518
7506,26,20251025,2025-10-25,3,-297430.04,1,1469.96,547,Low,0.938
7507,27,20251025,2025-10-25,1,-273343.1,0,0.0,734,Medium,0.002
7508,28,20251025,2025-10-25,3,67293.48,5,16577.99,619,Medium,0.175
7509,29,20251025,2025-10-25,3,-337193.18,1,1623.19,839,Low,0.557
7510,30,20251025,2025-10-25,1,17785.26,0,0.0,574,Low,0.63
7511,31,20251025,2025-10-25,2,205769.96,0,0.0,581,Medium,0.394
7512,32,20251025,2025-10-25,1,4152.1,0,0.0,662,High,0.257
7513,33,20251025,2025-10-25,2,-511852.38,0,0.0,774,Low,0.554
7514,34,20251025,2025-10-25,1,-13804.39,0,0.0,665,Medium,0.362
7515,35,20251025,2025-10-25,3,-255752.47,2,7566.24,544,High,0.747
7516,36,20251025,2025-10-25,1,43150.85,1,6664.92,823,Low,0.184
7517,37,20251025,2025-10-25,1,-2178.67,1,8957.55,790,Low,0.247
7518,38,20251025,2025-10-25,2,-343647.49,1,3748.54,606,High,0.619
7519,39,20251025,2025-10-25,1,28862.5,1,5711.09,578,Medium,0.891
7520,40,20251025,2025-10-25,1,-178272.62,0,0.0,605,Low,0.036
7521,41,20251025,2025-10-25,1,11871.12,0,0.0,748,Low,0.842
7522,42,20251025,2025-10-25,1,-13597.98,1,3947.33,552,Medium,0.192
7523,43,20251025,2025-10-25,2,-7894.16,2,1936.0,621,Low,0.638
7524,44,20251025,2025-10-25,1,-297677.29,0,0.0,696,Low,0.788
7525,45,20251025,2025-10-25,2,51157.3,1,217.48,682,High,0.286
7526,46,20251025,2025-10-25,4,-99203.92,1,1282.89,631,Low,0.561
7527,47,20251025,2025-10-25,1,-264801.78,0,0.0,801,Low,0.118
7528,48,20251025,2025-10-25,2,119486.58,0,0.0,640,Low,0.407
7529,49,20251025,2025-10-25,1,-634.84,2,123.0,799,Medium,0.248
7530,50,20251025,2025-10-25,3,-11246.6,2,5264.87,629,Medium,0.645
7531,51,20251025,2025-10-25,1,-57200.94,0,0.0,778,Medium,0.446
7532,52,20251025,2025-10-25,1,40661.52,1,3230.02,583,Medium,0.311
7533,53,20251025,2025-10-25,3,-197632.68,1,7060.69,655,Low,0.869
7534,54,20251025,2025-10-25,2,17551.03,3,4529.17,752,High,0.99
7535,55,20251025,2025-10-25,3,-288539.68,3,13985.48,594,High,0.713
7536,56,20251025,2025-10-25,2,-176832.57,2,9668.84,608,Medium,0.678
7537,57,20251025,2025-10-25,2,-242162.32,1,116.66,758,Low,0.858
7538,58,20251025,2025-10-25,2,59452.11,2,6648.44,806,Medium,0.428
7539,59,20251025,2025-10-25,2,157865.39,0,0.0,816,Medium,0.071
7540,60,20251025,2025-10-25,2,90531.0,0,0.0,709,Low,0.461
7541,61,20251025,2025-10-25,1,-2765.47,1,16967.29,834,Low,0.416
7542,62,20251025,2025-10-25,2,-237269.73,2,7873.33,819,Medium,0.854
7543,63,20251025,2025-10-25,2,41177.02,1,12605.02,747,Low,0.841
7544,64,20251025,2025-10-25,1,38420.5,1,16.77,582,Low,0.528
7545,65,20251025,2025-10-25,2,-241669.94,2,9739.1,712,Medium,0.772
7546,66,20251025,2025-10-25,3,-202107.77,2,8065.65,566,High,0.99
7547,67,20251025,2025-10-25,2,23113.58,0,0.0,642,Low,0.717
7548,68,20251025,2025-10-25,2,-143264.29,1,20930.5,671,Medium,0.619
7549,69,20251025,2025-10-25,3,212165.57,0,0.0,595,Medium,0.463
7550,70,20251025,2025-10-25,1,32496.86,1,3030.79,578,Low,0.64
7551,71,20251025,2025-10-25,1,-99992.25,0,0.0,829,Medium,0.681
7552,72,20251025,2025-10-25,2,4043.31,0,0.0,755,Low,0.741
7553,73,20251025,2025-10-25,2,-313658.32,1,9896.37,630,Medium,0.65
7554,74,20251025,2025-10-25,2,-291480.97,0,0.0,677,Low,0.372
7555,75,20251025,2025-10-25,2,-310413.84,1,180.97,712,Low,0.028
7556,76,20251025,2025-10-25,3,-289485.92,1,2133.06,681,Low,0.651
7557,77,20251025,2025-10-25,2,37608.42,2,3689.99,791,Low,0.377
7558,78,20251025,2025-10-25,1,-284522.32,0,0.0,782,High,0.521
7559,79,20251025,2025-10-25,1,-32892.29,0,0.0,668,Low,0.25
7560,80,20251025,2025-10-25,1,3542.42,1,1014.7,638,High,0.258
7561,81,20251025,2025-10-25,2,-308636.77,2,6670.15,639,Low,0.294
7562,82,20251025,2025-10-25,1,39894.42,0,6805.9,823,Medium,0.24
7563,83,20251025,2025-10-25,3,-377966.49,1,720.24,765,Medium,0.407
7564,84,20251025,2025-10-25,1,18947.23,1,6868.24,617,Low,0.147
7565,85,20251025,2025-10-25,1,-1571.56,1,10119.93,807,Low,0.304
7566,86,20251025,2025-10-25,2,-346467.8,1,4046.32,590,Low,0.885
7567,87,20251025,2025-10-25,2,-110668.94,1,1319.65,578,High,0.18
7568,88,20251025,2025-10-25,2,486753.95,2,5879.28,772,High,0.071
7569,89,20251025,2025-10-25,2,-353392.25,0,0.0,818,Low,0.237
7570,90,20251025,2025-10-25,1,-262529.03,0,0.0,764,High,0.125
7571,91,20251025,2025-10-25,2,16851.08,3,12909.99,581,High,0.715
7572,92,20251025,2025-10-25,2,-567616.26,0,0.0,677,Medium,0.643
7573,93,20251025,2025-10-25,2,-115367.31,1,5358.74,791,Medium,0.99
7574,94,20251025,2025-10-25,2,47558.07,3,2104.01,750,Medium,0.821
7575,95,20251025,2025-10-25,2,-328595.15,0,0.0,669,Medium,0.332
7576,96,20251025,2025-10-25,1,-1508.23,1,51.13,567,Medium,0.177
7577,97,20251025,2025-10-25,1,-349979.94,0,0.0,607,Low,0.874
7578,98,20251025,2025-10-25,2,-329034.02,1,10360.0,699,Low,0.621
7579,99,20251025,2025-10-25,2,-139696.15,1,2831.07,618,Medium,0.402
7580,100,20251025,2025-10-25,3,-220384.97,2,8374.88,773,Medium,0.451
7581,101,20251025,2025-10-25,2,-145505.12,0,0.0,752,Low,0.278
7582,102,20251025,2025-10-25,1,40740.37,2,157.63,616,Low,0.432
7583,103,20251025,2025-10-25,1,-12600.13,1,1158.58,662,Low,0.53
7584,104,20251025,2025-10-25,3,-225593.48,3,7417.8,617,Medium,0.467
7585,105,20251025,2025-10-25,1,-284988.9,0,0.0,809,Medium,0.988
7586,106,20251025,2025-10-25,1,-322834.49,0,0.0,713,Low,0.645
7587,107,20251025,2025-10-25,3,-186496.19,3,10860.58,702,Medium,0.658
7588,108,20251025,2025-10-25,2,-321356.19,0,0.0,656,High,0.608
7589,109,20251025,2025-10-25,1,-2304.51,1,99.29,554,Low,0.048
7590,110,20251025,2025-10-25,2,156276.49,0,0.0,829,Low,0.724
7591,111,20251025,2025-10-25,3,-153059.37,2,6185.32,794,Medium,0.99
7592,112,20251025,2025-10-25,1,-5915.47,1,2230.9,687,Medium,0.57
7593,113,20251025,2025-10-25,2,24716.63,3,5300.04,668,Medium,0.388
7594,114,20251025,2025-10-25,2,38454.7,3,3791.3,834,Low,0.291
7595,115,20251025,2025-10-25,2,53296.05,1,1894.68,794,Low,0.733
7596,116,20251025,2025-10-25,1,22974.72,0,0.0,610,High,0.73
7597,117,20251025,2025-10-25,3,409978.13,0,0.0,607,High,0.084
7598,118,20251025,2025-10-25,2,-1135.76,2,11933.7,811,Low,0.584
7599,119,20251025,2025-10-25,1,27768.59,1,6414.15,598,Low,0.505
7600,120,20251025,2025-10-25,4,-204580.77,3,10058.22,586,Medium,0.841
7601,121,20251025,2025-10-25,2,-81128.84,1,1521.87,839,Low,0.334
7602,122,20251025,2025-10-25,2,265070.79,0,0.0,653,High,0.702
7603,123,20251025,2025-10-25,2,97332.28,0,0.0,695,Low,0.909
7604,124,20251025,2025-10-25,1,293431.19,0,0.0,754,Medium,0.562
7605,125,20251025,2025-10-25,1,7704.7,1,2338.7,556,Medium,0.575
7606,126,20251025,2025-10-25,2,118781.6,0,0.0,818,Low,0.99
7607,127,20251025,2025-10-25,1,-1317.71,1,6375.22,648,Low,0.768
7608,128,20251025,2025-10-25,1,36795.89,1,5058.91,575,Medium,0.793
7609,129,20251025,2025-10-25,3,-152615.42,1,133.84,681,Medium,0.819
7610,130,20251025,2025-10-25,2,44153.23,4,11381.2,547,Medium,0.398
7611,131,20251025,2025-10-25,2,43769.18,1,1628.11,809,Medium,0.135
7612,132,20251025,2025-10-25,1,-94321.02,0,0.0,653,Medium,0.771
7613,133,20251025,2025-10-25,2,263938.05,1,58.52,745,High,0.502
7614,134,20251025,2025-10-25,1,34620.62,1,69.5,573,Medium,0.14
7615,135,20251025,2025-10-25,2,28825.73,3,18279.82,772,High,0.463
7616,136,20251025,2025-10-25,2,83766.28,0,0.0,760,Low,0.473
7617,137,20251025,2025-10-25,1,20137.96,2,76.03,758,Low,0.258
7618,138,20251025,2025-10-25,2,-34311.85,2,12521.93,761,Low,0.091
7619,139,20251025,2025-10-25,3,192985.81,3,16591.56,602,Medium,0.329
7620,140,20251025,2025-10-25,2,-2757.66,0,0.0,720,Low,0.115
7621,141,20251025,2025-10-25,1,-157380.25,0,0.0,728,Low,0.112
7622,142,20251025,2025-10-25,3,-247016.15,3,2911.97,553,Low,0.533
7623,143,20251025,2025-10-25,1,-4434.89,1,8832.42,543,High,0.182
7624,144,20251025,2025-10-25,4,237456.9,5,16871.57,811,Low,0.217
7625,145,20251025,2025-10-25,2,44044.72,2,8496.0,566,Low,0.165
7626,146,20251025,2025-10-25,2,57181.28,3,21849.81,766,Low,0.444
7627,147,20251025,2025-10-25,4,239661.94,3,10356.02,809,Medium,0.769
7628,148,20251025,2025-10-25,1,4197.58,1,2698.61,610,Low,0.727
7629,149,20251025,2025-10-25,1,7417.02,1,8646.8,812,High,0.822
7630,150,20251025,2025-10-25,2,-89551.48,1,6639.39,763,Low,0.017
7631,151,20251025,2025-10-25,3,481334.32,1,1144.78,688,Low,0.093
7632,152,20251025,2025-10-25,1,-157032.85,0,0.0,585,Medium,0.35
7633,153,20251025,2025-10-25,3,76475.47,2,8949.52,653,Medium,0.39
7634,154,20251025,2025-10-25,2,30665.65,4,5431.9,615,Low,0.282
7635,155,20251025,2025-10-25,1,-4113.89,1,4920.24,630,Medium,0.99
7636,156,20251025,2025-10-25,1,-1367.22,1,1912.54,701,Medium,0.178
7637,157,20251025,2025-10-25,3,-253832.47,2,23036.5,799,Low,0.065
7638,158,20251025,2025-10-25,1,2505.14,1,7997.04,799,High,0.395
7639,159,20251025,2025-10-25,3,1813.01,2,11544.04,704,Low,0.619
7640,160,20251025,2025-10-25,3,-317693.17,3,19305.16,798,High,0.712
7641,161,20251025,2025-10-25,1,3008.73,1,45.11,726,Medium,0.343
7642,162,20251025,2025-10-25,4,-507599.65,3,7851.55,573,Medium,0.381
7643,163,20251025,2025-10-25,2,54653.45,1,1507.17,710,Low,0.092
7644,164,20251025,2025-10-25,2,76552.71,2,10506.8,583,Low,0.294
7645,165,20251025,2025-10-25,1,27714.13,1,7966.05,587,Low,0.754
7646,166,20251025,2025-10-25,3,-73154.53,3,11606.6,638,Low,0.244
7647,167,20251025,2025-10-25,2,-25499.34,2,1910.33,559,Low,0.783
7648,168,20251025,2025-10-25,4,26774.6,4,16005.81,764,High,0.051
7649,169,20251025,2025-10-25,2,34128.73,3,19633.21,659,Low,0.514
7650,170,20251025,2025-10-25,1,7467.3,2,7763.84,735,Low,0.411
7651,171,20251025,2025-10-25,2,-96942.96,0,1656.95,730,Low,0.585
7652,172,20251025,2025-10-25,3,379639.39,1,7133.01,615,Medium,0.876
7653,173,20251025,2025-10-25,3,-281446.73,1,141.29,797,Low,0.39
7654,174,20251025,2025-10-25,1,35579.13,0,0.0,614,High,0.126
7655,175,20251025,2025-10-25,2,-62454.48,0,0.0,580,Medium,0.019
7656,176,20251025,2025-10-25,2,-55601.29,3,2798.44,661,Medium,0.241
7657,177,20251025,2025-10-25,2,-268406.91,1,4056.69,814,Low,0.015
7658,178,20251025,2025-10-25,3,-416115.95,1,9155.47,663,High,0.511
7659,179,20251025,2025-10-25,1,40365.39,1,13227.62,799,Low,0.916
7660,180,20251025,2025-10-25,1,-2833.3,1,3596.45,669,Low,0.683
7661,181,20251025,2025-10-25,1,33576.7,1,3325.01,608,High,0.036
7662,182,20251025,2025-10-25,2,-287155.7,2,20652.56,633,Low,0.953
7663,183,20251025,2025-10-25,2,-89523.33,2,7727.49,698,Medium,0.425
7664,184,20251025,2025-10-25,3,255989.01,0,0.0,564,Low,0.91
7665,185,20251025,2025-10-25,2,-8330.14,1,8421.2,737,High,0.344
7666,186,20251025,2025-10-25,2,-192836.63,2,8323.89,757,Medium,0.091
7667,187,20251025,2025-10-25,3,-240914.01,1,2697.96,696,Low,0.42
7668,188,20251025,2025-10-25,2,-50721.66,1,6853.96,762,Low,0.248
7669,189,20251025,2025-10-25,1,-256864.93,0,0.0,555,Medium,0.129
7670,190,20251025,2025-10-25,2,-66794.77,1,9146.04,725,Medium,0.389
7671,191,20251025,2025-10-25,1,-5240.2,1,10968.91,579,Medium,0.572
7672,192,20251025,2025-10-25,2,23566.93,2,12484.92,795,Low,0.542
7673,193,20251025,2025-10-25,2,397767.33,1,7050.32,791,Medium,0.176
7674,194,20251025,2025-10-25,2,22252.25,2,17980.1,717,Low,0.66
7675,195,20251025,2025-10-25,1,-173863.58,0,0.0,725,Low,0.532
7676,196,20251025,2025-10-25,3,431762.04,2,3398.5,779,Medium,0.917
7677,197,20251025,2025-10-25,3,30580.83,2,14616.24,809,Low,0.379
7678,198,20251025,2025-10-25,2,12969.2,3,12643.81,804,High,0.335
7679,199,20251025,2025-10-25,1,-15133.72,2,11240.36,568,Low,0.801
7680,200,20251025,2025-10-25,2,-317187.55,2,59.03,805,Low,0.916
7681,201,20251025,2025-10-25,3,697.23,2,7105.51,813,Medium,0.08
7682,202,20251025,2025-10-25,2,-80932.15,1,7047.74,828,Low,0.044
7683,203,20251025,2025-10-25,2,37063.28,2,14440.14,832,Medium,0.335
7684,204,20251025,2025-10-25,2,-2958.42,4,12189.58,665,Low,0.757
7685,205,20251025,2025-10-25,1,23829.91,1,7467.78,787,Low,0.375
